District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,true_dbh,pred_dbh,rel_err_pct,in_90
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.9411089,74.4107464,10.0,3.184713376,5.0,2.5,2.0,2.25,3.92,1.524,0.6858000000000001,3.184713376,3.721867216944153,16.86663060456694,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.63915,75.0194967,21.0,6.687898089,7.0,6.0,7.0,6.5,7.92,2.1336,1.9812,6.687898089,7.576250324569684,13.282981046478742,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5713317,75.2841983,22.0,7.006369427,7.0,5.5,6.0,5.75,1.92,2.1336,1.7526000000000002,7.006369427,7.316846613477492,4.4313562068398165,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.63389,75.1058417,19.0,6.050955414,5.5,6.0,5.0,5.5,4.92,1.6764000000000001,1.6764000000000001,6.050955414,6.45016899927958,6.597529777792211,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6384667,75.0190367,19.0,6.050955414,4.0,5.0,5.0,5.0,15.92,1.2192,1.524,6.050955414,5.388824175928417,-10.942589934469188,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6927123,74.9246942,25.0,7.961783439,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,7.961783439,6.087852165450301,-23.536576797234073,True
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6314834,75.0206624,11.0,3.503184713,4.0,3.0,2.0,2.5,4.25,1.2192,0.762,3.503184713,3.74513128192711,6.906474786478377,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638165,75.0191133,18.0,5.732484076,4.0,6.0,5.0,5.5,15.92,1.2192,1.6764000000000001,5.732484076,5.680229660874387,-0.9115492417045741,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314384,75.1889754,19.0,6.050955414,7.0,8.0,7.0,7.5,6.92,2.1336,2.286,6.050955414,8.132532559050277,34.40080123932438,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8738672,74.4256144,16.0,5.095541401,5.0,4.0,4.25,4.125,3.92,1.524,1.2573,5.095541401,5.371346122412186,5.41266765800508,True
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6333963,75.1032602,37.0,11.78343949,8.0,11.0,10.0,10.5,6.83,2.4384,3.2004,11.783439489999997,10.294605665239239,-12.634968134934253,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.639048,75.0194614,20.0,6.369426752,7.0,6.0,7.0,6.5,7.92,2.1336,1.9812,6.369426752,7.527200148218031,18.177042319459765,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8733457,74.4246498,21.0,6.687898089,5.0,6.0,5.0,5.5,3.92,1.524,1.6764000000000001,6.687898089,6.416947502220023,-4.051356392909542,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531432,75.1885312,19.0,6.050955414,8.0,7.0,8.0,7.5,6.92,2.4384,2.286,6.050955414,8.429982949520264,39.31656032394398,False
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731778,74.4253236,22.0,7.006369427,6.5,6.0,5.5,5.75,3.92,1.9812,1.7526000000000002,7.006369427,7.014634636209213,0.11796707689095215,True
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6317956,75.0207549,27.0,8.598726115,6.0,4.0,4.0,4.0,4.25,1.8288000000000002,1.2192,8.598726114999998,5.564205474654061,-35.29035114925203,False
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8735081,74.4254751,22.0,7.006369427,7.5,6.0,6.0,6.0,3.92,2.286,1.8288000000000002,7.006369427,7.490497613661666,6.909829573016972,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6384907,75.0191996,20.0,6.369426752,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,6.369426752,6.316481230633565,-0.8312446853998253,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6933336,74.9263739,12.0,3.821656051,5.0,3.0,4.0,3.5,3.25,1.524,1.0668,3.821656051,4.920229526764158,28.74600594882675,True
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.631201,75.0206813,13.0,4.140127389,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,4.140127389,4.3993945279457085,6.262298586139196,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6925678,74.9252497,21.0,6.687898089,10.0,6.0,5.0,5.5,3.25,3.048,1.6764000000000001,6.687898089,7.770751734536539,16.191240224153166,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731416,74.4251637,22.0,7.006369427,7.5,6.0,5.5,5.75,3.92,2.286,1.7526000000000002,7.006369427,7.254319949455195,3.5389301840077665,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5315284,75.1894788,19.0,6.050955414,8.0,8.0,7.0,7.5,6.92,2.4384,2.286,6.050955414,8.525751439108069,40.8992606255563,False
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6343967,75.106625,19.0,6.050955414,5.0,4.0,4.5,4.25,4.92,1.524,1.2954,6.050955414,5.412775850897965,-10.546756990234773,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314253,75.1894439,20.0,6.369426752,8.0,7.0,8.0,7.5,6.92,2.4384,2.286,6.369426752,8.49330019788694,33.3448130982909,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5713612,75.2843881,21.0,6.687898089,7.0,6.5,7.0,6.75,1.92,2.1336,2.0574,6.687898089,8.089019347797358,20.950098822556352,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8736433,74.4253517,25.0,7.961783439,6.5,6.0,5.5,5.75,3.92,1.9812,1.7526000000000002,7.961783439,7.108268058902701,-10.720153174682439,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5712076,75.2841923,22.0,7.006369427,7.5,7.0,7.0,7.0,1.92,2.286,2.1336,7.006369427,8.503827596696087,21.372812057631847,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.639115,75.0194767,20.0,6.369426752,7.0,6.0,6.0,6.0,7.92,2.1336,1.8288000000000002,6.369426752,7.131464345484555,11.963990216941822,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5717526,75.2846129,20.0,6.369426752,5.0,4.0,4.5,4.25,1.92,1.524,1.2954,6.369426752,5.618262086687545,-11.793285244650775,True
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6315002,75.0205385,15.0,4.777070064,5.0,4.0,4.0,4.0,4.25,1.524,1.2192,4.777070064,5.351648840166119,12.027849046974303,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.6383667,75.01946,22.0,7.006369427,6.0,7.0,6.0,6.5,7.92,1.8288000000000002,1.9812,7.006369427,7.241601333026872,3.357400840446319,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6928033,74.9253014,30.0,9.554140127,10.0,7.0,7.0,7.0,3.25,3.048,2.1336,9.554140127,9.11869221634436,-4.557688131714375,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6388617,75.019235,23.0,7.324840764,7.0,5.0,5.0,5.0,15.92,2.1336,1.524,7.324840764,6.25303951857194,-14.632417003462109,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6382633,75.0193533,19.0,6.050955414,5.0,5.0,5.0,5.0,15.92,1.524,1.524,6.050955414,5.7771715480946275,-4.524638626024624,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8739017,74.4258567,23.0,7.324840764,5.5,6.0,5.5,5.75,3.92,1.6764000000000001,1.7526000000000002,7.324840764,6.6690773596218875,-8.952596042784265,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531425,75.188875,19.0,6.050955414,6.0,7.0,6.0,6.5,6.92,1.8288000000000002,1.9812,6.050955414,7.144212664734552,18.067514564809066,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638609,75.0192181,23.0,7.324840764,6.0,6.0,7.0,6.5,15.92,1.8288000000000002,1.9812,7.324840764,6.893663930358059,-5.886501120421368,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6388367,75.019285,23.0,7.324840764,5.0,5.0,5.0,5.0,15.92,1.524,1.524,7.324840764,5.7564327621914035,-21.412178808268177,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6391183,75.01919,23.0,7.324840764,7.0,6.0,7.0,6.5,15.92,2.1336,1.9812,7.324840764,7.286641179793496,-0.5215073670167248,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734167,74.4254383,22.0,7.006369427,6.0,5.5,5.25,5.375,3.92,1.8288000000000002,1.6383,7.006369427,6.748683672234525,-3.6778784997041147,True
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6334064,75.1028686,38.0,12.10191083,7.0,8.0,9.0,8.5,6.83,2.1336,2.5908,12.101910829999998,8.793650279901774,-27.336679277930394,True
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7388537,74.1054548,56.0,17.8343949,12.0,12.0,12.0,12.0,11.33,3.6576000000000004,3.6576000000000004,17.834394899999996,14.928405855693796,-16.294295716790483,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6935686,74.9264237,8.0,2.547770701,5.0,2.0,2.0,2.0,3.25,1.524,0.6096,2.547770701,3.429041521489129,34.58987969926925,True
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6337193,75.1033622,38.0,12.10191083,9.0,12.0,11.0,11.5,6.83,2.7432000000000003,3.5052000000000003,12.101910829999998,10.975427405097298,-9.30831040425622,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6939348,74.9257316,15.0,4.777070064,7.0,4.0,4.0,4.0,3.25,2.1336,1.2192,4.777070064,5.739630521709772,20.14959891343499,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531475,75.1886567,20.0,6.369426752,7.0,6.0,7.0,6.5,6.92,2.1336,1.9812,6.369426752,7.475848821476274,17.370826489665767,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6938344,74.9269792,11.0,3.503184713,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,3.503184713,4.662987826741207,33.10710706852777,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6388467,75.01913,24.0,7.643312102,5.0,5.0,6.0,5.5,15.92,1.524,1.6764000000000001,7.643312101999999,6.030302965543919,-21.103536201720843,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8737589,74.4251312,22.0,7.006369427,6.5,6.0,5.75,5.875,3.92,1.9812,1.7907000000000002,7.006369427,7.17297871089051,2.3779688699893264,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5712271,75.2843699,19.0,6.050955414,7.0,6.5,7.0,6.75,1.92,2.1336,2.0574,6.050955414,8.300895444550386,37.18321945233204,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873925,74.425509,24.0,7.643312102,7.0,6.0,5.5,5.75,3.92,2.1336,1.7526000000000002,7.643312101999999,7.19893692386301,-5.8139085805577855,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.531605,75.189115,21.0,6.687898089,8.0,8.0,8.0,8.0,6.92,2.4384,2.4384,6.687898089,8.815091482320968,31.806605977140926,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6338263,75.1060869,13.0,4.140127389,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,4.140127389,4.566224051239844,10.291873225252697,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.9411045,74.4108504,18.0,5.732484076,7.0,4.5,4.0,4.25,3.92,2.1336,1.2954,5.732484076,6.030781285717173,5.203629103237169,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6386583,75.0192317,24.0,7.643312102,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,7.643312101999999,6.27191187737725,-17.942486271938307,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6936961,74.9259733,8.0,2.547770701,5.0,2.0,2.0,2.0,3.25,1.524,0.6096,2.547770701,3.4680391199927225,36.12053544031718,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314296,75.1893865,19.0,6.050955414,7.0,8.0,7.0,7.5,6.92,2.1336,2.286,6.050955414,8.194329902928072,35.42208365920166,True
Ahmednagar,Karjat,August 2023,2018.0,Fruit,Custard apple,18.6337264,75.1036431,34.0,10.82802548,9.0,9.0,9.0,9.0,5.33,2.7432000000000003,2.7432000000000003,10.82802548,9.683788367895115,-10.567366268377913,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873082,74.4252915,28.0,8.917197452,6.5,5.5,6.0,5.75,3.92,1.9812,1.7526000000000002,8.917197451999998,7.000180120663855,-21.49798007339384,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314422,75.1888467,19.0,6.050955414,7.0,7.0,8.0,7.5,6.92,2.1336,2.286,6.050955414,8.186522890754492,35.293062510648554,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8731156,74.4253144,23.0,7.324840764,5.75,5.5,5.0,5.25,3.92,1.7526000000000002,1.6002,7.324840764,6.534905076956922,-10.784339380119228,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873422,74.4248127,30.0,9.554140127,6.0,5.0,5.0,5.0,3.92,1.8288000000000002,1.524,9.554140127,6.440798141232008,-32.58631278569682,False
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6925528,74.9251038,25.0,7.961783439,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,7.961783439,7.739252287558386,-2.7949912622788537,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5715146,75.2846372,24.0,7.643312102,7.5,5.0,5.5,5.25,1.92,2.286,1.6002,7.643312101999999,7.130447093172776,-6.709983865411219,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6932609,74.9264799,13.0,4.140127389,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,4.140127389,5.59521714358282,35.14601406828403,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Custard apple,18.7958625,74.4632021,40.0,12.7388535,10.0,6.0,6.0,6.0,4.25,3.048,1.8288000000000002,12.738853499999998,8.136145667097528,-36.1312564973172,False
Ahmednagar,Karjat,August 2023,2018.0,Fruit,Custard apple,18.6338536,75.1032261,31.0,9.872611465,9.0,9.0,9.0,9.0,5.33,2.7432000000000003,2.7432000000000003,9.872611464999999,9.888631064005823,0.16226303509073123,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8729917,74.4252083,22.0,7.006369427,5.5,5.5,6.5,6.0,3.92,1.6764000000000001,1.8288000000000002,7.006369427,6.940484310905908,-0.9403602933096138,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.873579,74.4252363,23.0,7.324840764,7.0,4.5,4.0,4.25,3.92,2.1336,1.2954,7.324840764,6.002607564565796,-18.05135759309189,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8734134,74.4253023,22.0,7.006369427,5.5,4.5,5.0,4.75,3.92,1.6764000000000001,1.4478,7.006369427,6.03359757258866,-13.884107376105959,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.6336,75.1034267,33.0,10.50955414,8.0,11.0,12.0,11.5,6.92,2.4384,3.5052000000000003,10.50955414,10.766201374206762,2.4420373194515137,True
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7390434,74.1055769,44.0,14.01273885,12.0,11.0,10.0,10.5,11.33,3.6576000000000004,3.2004,14.012738850000002,14.036401767080326,0.16886718102453194,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.6390946,75.0193953,18.0,5.732484076,5.0,5.0,5.0,5.0,7.92,1.524,1.524,5.732484076,5.8477667234228425,2.011041738528191,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5312,75.1884617,21.0,6.687898089,8.0,7.0,9.0,8.0,6.92,2.4384,2.4384,6.687898089,8.779206931128792,31.270046497396503,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6382333,75.0190933,20.0,6.369426752,5.0,6.0,7.0,6.5,15.92,1.524,1.9812,6.369426752,6.572080497534968,3.181663804695367,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.571415,75.2842067,19.0,6.050955414,7.0,5.0,5.5,5.25,1.92,2.1336,1.6002,6.050955414,7.019355790315784,16.004090429673504,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6927232,74.9250554,25.0,7.961783439,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,7.961783439,8.048435232689837,1.0883465288113865,True
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5717133,75.2843473,22.0,7.006369427,6.5,5.0,4.0,4.5,1.92,1.9812,1.3716000000000002,7.006369427,6.224847951382478,-11.154442878872793,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6381807,75.0191113,18.0,5.732484076,5.0,6.0,5.0,5.5,15.92,1.524,1.6764000000000001,5.732484076,6.059078019024901,5.697249895420393,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.9410667,74.41106,15.0,4.777070064,6.0,3.0,3.25,3.125,3.92,1.8288000000000002,0.9525,4.777070064,4.772472127854698,-0.09625012996883121,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6938297,74.9269175,14.0,4.458598726,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,4.458598726,5.665470550548077,27.068410922702924,True
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.5613868,74.9820854,12.0,3.821656051,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,3.821656051,4.473334775475226,17.05225995690279,True
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7931035,74.469104,16.0,5.095541401,5.0,3.0,3.0,3.0,2.25,1.524,0.9144000000000001,5.095541401,4.5629189617826444,-10.452715370202439,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6388106,75.0193363,22.0,7.006369427,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,7.006369427,6.396381992256261,-8.706184295579238,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6932365,74.9260566,13.0,4.140127389,7.0,3.0,3.0,3.0,3.25,2.1336,0.9144000000000001,4.140127389,4.88750922453094,18.052145871566086,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.6388117,75.0194133,20.0,6.369426752,7.0,8.0,7.0,7.5,7.92,2.1336,2.286,6.369426752,8.181194486661918,28.444753432371645,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6389443,75.0190489,22.0,7.006369427,7.0,6.0,5.0,5.5,15.92,2.1336,1.6764000000000001,7.006369427,6.645412954443253,-5.151833289945465,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.638865,75.0192167,21.0,6.687898089,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,6.687898089,6.277063623900981,-6.142953430686154,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.638995,75.0194817,24.0,7.643312102,7.0,6.0,7.0,6.5,7.92,2.1336,1.9812,7.643312101999999,7.505094384338176,-1.8083484727210914,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5314617,75.1889583,20.0,6.369426752,7.0,7.0,6.0,6.5,6.92,2.1336,1.9812,6.369426752,7.507111303979813,17.86164746493992,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6339453,75.1057819,19.0,6.050955414,5.0,5.0,4.5,4.75,4.92,1.524,1.4478,6.050955414,5.876390142776089,-2.8849207981275384,True
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.7388787,74.1055561,66.0,21.01910828,12.0,12.0,12.0,12.0,11.33,3.6576000000000004,3.6576000000000004,21.019108280000005,15.174746150771444,-27.804995584848662,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8733948,74.425312,26.0,8.280254777,8.75,6.25,7.0,6.625,3.92,2.6670000000000003,2.0193000000000003,8.280254776999998,8.2559876157335,-0.2930726399132524,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6934059,74.9260219,10.0,3.184713376,5.0,3.0,3.0,3.0,3.25,1.524,0.9144000000000001,3.184713376,4.535906599764165,42.42746722347943,False
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6385597,75.0191093,20.0,6.369426752,5.0,6.0,4.0,5.0,15.92,1.524,1.524,6.369426752,5.778924502349233,-9.2708853189237,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337472,75.1057204,20.0,6.369426752,4.5,4.0,3.0,3.5,4.92,1.3716000000000002,1.0668,6.369426752,4.730061853452295,-25.738028905551737,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.6337971,75.1064075,14.0,4.458598726,4.0,3.0,3.5,3.25,4.92,1.2192,0.9906,4.458598726,4.34354076217829,-2.5805857600675624,True
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Custard apple,18.6927416,74.9248555,26.0,8.280254777,9.0,5.0,5.0,5.0,3.25,2.7432000000000003,1.524,8.280254776999998,7.242578880965749,-12.531931975288892,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.63377,75.1061933,13.0,4.140127389,4.0,3.0,4.0,3.5,4.92,1.2192,1.0668,4.140127389,4.474224410557429,8.069728058250082,True
Ahmednagar,Karjat,March 2024,2019.0,Fruit,Custard apple,18.634005,75.1059767,16.0,5.095541401,5.5,5.0,4.5,4.75,4.92,1.6764000000000001,1.4478,5.095541401,5.9801822498699595,17.36107666000611,True
Ahmednagar,Karjat,March 2024,2016.0,Fruit,Custard apple,18.63871,75.01937,20.0,6.369426752,6.0,6.0,6.0,6.0,7.92,1.8288000000000002,1.8288000000000002,6.369426752,6.797778743816972,6.725126271096049,True
Ahmednagar,Karjat,July 2023,2019.0,Fruit,Custard apple,18.6312399,75.0205439,15.0,4.777070064,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,4.777070064,4.361662762825886,-8.695859504021588,True
Ahmednagar,Karjat,March 2024,2017.0,Fruit,Custard apple,18.5313467,75.18871,19.0,6.050955414,8.0,8.0,7.0,7.5,6.92,2.4384,2.286,6.050955414,8.51526460944005,40.72595196683184,False
Ahmednagar,Jamkhed,March 2024,2022.0,Fruit,Custard apple,18.5715574,75.2845967,21.0,6.687898089,7.0,5.0,4.0,4.5,1.92,2.1336,1.3716000000000002,6.687898089,6.4319009271562075,-3.827767086715134,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8735647,74.4254025,22.0,7.006369427,6.5,6.5,6.0,6.25,3.92,1.9812,1.905,7.006369427,7.41077848058256,5.772020128200984,True
Ahmednagar,Karjat,February 2024,2017.0,Fruit,Custard apple,18.6340325,75.1034289,33.0,10.50955414,9.0,10.0,11.0,10.5,6.83,2.7432000000000003,3.2004,10.50955414,10.600270322036701,0.8631782169657374,True
Ahmednagar,Parner,March 2024,2020.0,Fruit,Custard apple,18.8733083,74.4247867,29.0,9.23566879,6.0,5.5,6.0,5.75,3.92,1.8288000000000002,1.7526000000000002,9.23566879,6.948114552886367,-24.768690704786877,True
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Custard apple,18.7931853,74.4691157,14.0,4.458598726,6.0,3.0,3.0,3.0,2.25,1.8288000000000002,0.9144000000000001,4.458598726,4.733164147445789,6.1581101668710545,True
Ahmednagar,Karjat,March 2024,2008.0,Fruit,Custard apple,18.6389421,75.0191121,23.0,7.324840764,5.0,6.0,6.0,6.0,15.92,1.524,1.8288000000000002,7.324840764,6.31945732762447,-13.725669523312664,True
Pune,Shirur,August 2023,2012.0,Fruit,Custard apple,18.738817,74.104983,62.0,19.74522293,15.0,16.0,15.0,15.5,11.33,4.572,4.7244,19.74522293,18.256122381902568,-7.5415737435658965,True
