District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9051798,74.4317323,10,3.184713376,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.905129,74.4315665,19,6.050955414,7,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053973,74.4319146,16,5.095541401,7,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9054167,74.4318404,23,7.324840764,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9052409,74.4317843,23,7.324840764,9,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050097,74.4316806,12,3.821656051,4,2,3,2.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9049813,74.4317296,11,3.503184713,5,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9049759,74.4317719,14,4.458598726,3,2,2,2,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9051813,74.4318832,10,3.184713376,4,3,2,2.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050028,74.4318443,10,3.184713376,4,2,2,2,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9054361,74.432055,16,5.095541401,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053779,74.4320638,15,4.777070064,4,2,3,2.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9052733,74.4320053,21,6.687898089,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9052065,74.4320148,13,4.140127389,5,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050562,74.4319082,17,5.414012739,5,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053959,74.4321316,12,3.821656051,5,3,4,3.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053833,74.4320904,20,6.369426752,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053593,74.4321041,20,6.369426752,6,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9052315,74.4320997,16,5.095541401,5,4,5,4.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9052579,74.4320303,20,6.369426752,7,7,6,6.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9051395,74.432012,23,7.324840764,9,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050426,74.4320025,22,7.006369427,8,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.905032,74.4319792,17,5.414012739,8,5,6,5.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9049803,74.4320148,16,5.095541401,7,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.90532,74.432166,12,3.821656051,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9051704,74.4320976,13,4.140127389,5,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050984,74.4320162,16,5.095541401,6,4,5,4.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050188,74.4320664,17,5.414012739,5,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9049716,74.4320575,18,5.732484076,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053983,74.4322778,17,5.414012739,6,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9053224,74.4322205,11,3.503184713,5,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9052657,74.4322564,18,5.732484076,7,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9051142,74.4321518,24,7.643312102,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050113,74.4321331,10,3.184713376,3,2,2,2,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9050175,74.4321626,14,4.458598726,5,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.9049629,74.4321502,20,6.369426752,5,4,3,3.5,3.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9056263,74.4316293,23,7.324840764,9,4,4,4,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065533,74.4326929,36,11.46496815,10,4,4,4,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065476,74.43262,42,13.37579618,12,10,10,10,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065485,74.4325137,18,5.732484076,6,3,3,3,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065237,74.4324362,41,13.05732484,10,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065474,74.4323212,48,15.2866242,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065228,74.4322475,37,11.78343949,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9064968,74.4321182,42,13.37579618,10,7,6,6.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065009,74.4320504,43,13.69426752,10,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065061,74.4320037,36,11.46496815,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065222,74.4318818,35,11.14649682,12,6,7,6.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9064494,74.4317612,40,12.7388535,10,4,4,4,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.906493,74.431779,36,11.46496815,11,6,5,5.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065917,74.4325574,41,13.05732484,12,8,9,8.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066025,74.4325361,48,15.2866242,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065858,74.4324164,44,14.01273885,13,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065945,74.4323258,43,13.69426752,10,5,5,5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065974,74.4322651,37,11.78343949,12,7,6,6.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065799,74.432209,45,14.33121019,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065869,74.4321377,51,16.24203822,12,8,8,8,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.906582,74.432101,36,11.46496815,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066201,74.4319884,32,10.1910828,12,5,5,5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065803,74.4320065,46,14.64968153,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.90657,74.4318834,34,10.82802548,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065561,74.4318189,42,13.37579618,10,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065441,74.4317186,25,7.961783439,10,4,4,4,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065561,74.4316954,42,13.37579618,12,8,8,8,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065281,74.4315693,37,11.78343949,12,6,5,5.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066624,74.4326535,34,10.82802548,12,5,5,5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066606,74.4326564,42,13.37579618,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066633,74.4325838,29,9.23566879,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066742,74.4324904,17,5.414012739,8,3,3,3,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066969,74.4323975,40,12.7388535,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066516,74.4323877,43,13.69426752,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066609,74.4322915,41,13.05732484,10,7,6,6.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9065735,74.4321296,43,13.69426752,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066427,74.4320654,45,14.33121019,12,8,8,8,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066368,74.4320215,48,15.2866242,10,4,5,4.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066741,74.4319329,28,8.917197452,9,5,5,5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066477,74.4318224,37,11.78343949,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066201,74.431749,31,9.872611465,5,3,3,3,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.906645,74.4316497,29,9.23566879,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9067634,74.4326224,42,13.37579618,12,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9067129,74.4325922,30,9.554140127,12,5,5,5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9067019,74.4324346,36,11.46496815,13,7,7,7,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9067054,74.4323659,46,14.64968153,12,6,7,6.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066913,74.4322819,41,13.05732484,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066662,74.4321341,37,11.78343949,12,6,7,6.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066812,74.4320985,27,8.598726115,8,4,3,3.5,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066792,74.4320473,25,7.961783439,5,3,3,3,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.906628,74.4320561,40,12.7388535,12,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066646,74.4319181,37,11.78343949,13,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066706,74.4318333,36,11.46496815,10,6,6,6,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066734,74.4318172,16,5.095541401,6,2,2,2,4.25
Ahmednagar,Shrigonda,July 2023,2019,Fruit,Orange,18.9066533,74.4316325,15,4.777070064,7,3,3,3,4.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7749444,74.4697972,20,6.369426752,8,5,4,4.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748203,74.4698293,19,6.050955414,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748021,74.4697674,12,3.821656051,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746534,74.4697198,18,5.732484076,6,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7745614,74.4697115,25,7.961783439,5,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7742663,74.4696042,18,5.732484076,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746023,74.4696571,23,7.324840764,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748936,74.4696991,32,10.1910828,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746114,74.4696752,22,7.006369427,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746437,74.4696677,23,7.324840764,8,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7744509,74.4696252,18,5.732484076,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7743081,74.4695662,19,6.050955414,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.774835,74.4696177,21,6.687898089,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748553,74.4696262,18,5.732484076,8,4,5,4.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746096,74.4695617,11,3.503184713,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746291,74.4695765,30,9.554140127,6,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7744939,74.4695755,30,9.554140127,8,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7744461,74.4694926,18,5.732484076,5,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7743386,74.4694893,20,6.369426752,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7749928,74.4695429,28,8.917197452,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748713,74.4695745,22,7.006369427,9,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.774812,74.4695543,20,6.369426752,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.774683,74.4695247,26,8.280254777,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7745309,74.4694453,23,7.324840764,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7744503,74.4694529,22,7.006369427,7,5,6,5.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7750199,74.4695257,32,10.1910828,8,7,6,6.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7749907,74.4695117,19,6.050955414,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7749069,74.4694739,30,9.554140127,9,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748157,74.4694848,19,6.050955414,6,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746793,74.4694361,27,8.598726115,7,6,5,5.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.774512,74.4693937,21,6.687898089,7,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7747474,74.4694234,25,7.961783439,5,4,4,4,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7750489,74.4694675,23,7.324840764,6,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7749269,74.4694291,25,7.961783439,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7748182,74.469342,27,8.598726115,8,5,6,5.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746888,74.4693504,31,9.872611465,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746135,74.4693411,15,4.777070064,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7746592,74.4693409,24,7.643312102,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7747267,74.4693269,16,5.095541401,5,3,4,3.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Mango,18.7747034,74.4693222,11,3.503184713,4,3,3,3,3.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345351,74.4145364,10,3.184713376,6,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8344767,74.4146383,16,5.095541401,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8344524,74.4146642,12,3.821656051,6,2,3,2.5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.834408,74.4147706,11,3.503184713,6,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8343474,74.4149053,15,4.777070064,8,4,3,3.5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8343524,74.4149287,20,6.369426752,9,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8343133,74.4149905,10,3.184713376,5,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345383,74.4146378,20,6.369426752,8,4,3,3.5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345533,74.4146179,11,3.503184713,5,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345276,74.414687,16,5.095541401,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8344334,74.4148609,13,4.140127389,7,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8344423,74.4148883,13,4.140127389,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8344335,74.4149378,13,4.140127389,8,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8343571,74.4150829,12,3.821656051,6,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346202,74.4146602,15,4.777070064,7,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345748,74.4147317,15,4.777070064,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.834608,74.4147868,15,4.777070064,6,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345877,74.4148363,18,5.732484076,9,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345481,74.4148578,17,5.414012739,8,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345587,74.4148843,14,4.458598726,6,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345315,74.414976,20,6.369426752,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345272,74.4150094,14,4.458598726,8,3,4,3.5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.834494,74.4150785,19,6.050955414,6,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347185,74.4146939,18,5.732484076,8,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346749,74.4147535,17,5.414012739,6,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346894,74.4147983,15,4.777070064,7,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346079,74.4149423,12,3.821656051,6,2,2,2,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.834605,74.4149667,17,5.414012739,7,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345743,74.4149987,12,3.821656051,5,3,2,2.5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8345548,74.4150756,21,6.687898089,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347904,74.4146846,10,3.184713376,5,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8348097,74.414754,30,9.554140127,10,4,5,4.5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347999,74.4147336,26,8.280254777,9,5,5,5,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347586,74.4148437,15,4.777070064,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347049,74.4149445,19,6.050955414,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346775,74.4149554,25,7.961783439,9,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346185,74.4151037,16,5.095541401,8,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346146,74.4151074,23,7.324840764,9,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8348661,74.4147638,16,5.095541401,6,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8348818,74.4148134,20,6.369426752,9,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8348085,74.4148784,20,6.369426752,9,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8348088,74.4148786,17,5.414012739,8,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8348377,74.4149366,14,4.458598726,8,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347475,74.4150185,18,5.732484076,8,4,4,4,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8347272,74.4150929,19,6.050955414,8,3,3,3,2.25
Ahmednagar,Shrigonda,July 2023,2021,Fruit,Jamun,18.8346969,74.4151603,21,6.687898089,8,5,5,5,2.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993932,74.4681345,48,15.2866242,8,6,7,6.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993852,74.4681078,47,14.96815287,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7994116,74.4680333,35,11.14649682,10,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7994385,74.467977,36,11.46496815,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7994149,74.4679069,40,12.7388535,10,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7994407,74.4678492,35,11.14649682,10,6,7,6.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7994562,74.4677932,10,3.184713376,10,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7994718,74.4677154,40,12.7388535,12,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7995019,74.4676301,38,12.10191083,10,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7995235,74.467612,30,9.554140127,9,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992997,74.4680692,30,9.554140127,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992998,74.4680516,35,11.14649682,10,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993259,74.4679744,35,11.14649682,8,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993277,74.4679514,25,7.961783439,7,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993655,74.4677181,35,11.14649682,9,9,9,9,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993818,74.4677018,30,9.554140127,10,6,7,6.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993864,74.4676225,30,9.554140127,8,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993037,74.4679691,40,12.7388535,8,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992817,74.4680346,35,11.14649682,9,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992667,74.4680204,45,14.33121019,9,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992967,74.4678596,25,7.961783439,8,5,5,5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.799345,74.4678033,40,12.7388535,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993258,74.4677658,35,11.14649682,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993343,74.4677494,35,11.14649682,8,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993449,74.4676787,35,11.14649682,9,8,7,7.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.799254,74.4678748,35,11.14649682,8,8,8,8,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.799265,74.4680088,30,9.554140127,6,6,5,5.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992479,74.4679696,25,7.961783439,9,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992361,74.4679451,35,11.14649682,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992798,74.4678317,29,9.23566879,8,7,6,6.5,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7992938,74.4677847,30,9.554140127,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993178,74.4676763,39,12.42038217,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993191,74.4676699,30,9.554140127,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993627,74.467522,35,11.14649682,9,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7993254,74.4675167,35,11.14649682,7,6,6,6,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7991622,74.4680218,30,9.554140127,8,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7991766,74.4680191,30,9.554140127,8,7,7,7,3.25
Ahmednagar,Shrigonda,July 2023,2020,Fruit,Lemon,18.7991076,74.468008,35,11.14649682,8,7,7,7,3.25
