District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8171807,74.4604052,16.0,5.095541401,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8173684,74.4603298,24.0,7.643312102,9.0,4.0,4.0,4.0,3.25,2.7432000000000003,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8174857,74.4602981,17.0,5.414012739,8.0,3.0,4.0,3.5,3.25,2.4384,1.0668,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8162012,74.4602168,25.0,7.961783439,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8162888,74.4602361,24.0,7.643312102,9.0,5.0,5.0,5.0,3.25,2.7432000000000003,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8164077,74.4602463,19.0,6.050955414,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8165346,74.4602226,22.0,7.006369427,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8165735,74.460267,20.0,6.369426752,5.0,3.0,3.0,3.0,3.25,1.524,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8161679,74.4602903,36.0,11.46496815,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8161586,74.4602465,22.0,7.006369427,5.0,3.0,3.0,3.0,3.25,1.524,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8162765,74.4602876,24.0,7.643312102,7.0,4.0,4.0,4.0,3.25,2.1336,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8162962,74.4602834,21.0,6.687898089,7.0,4.0,5.0,4.5,3.25,2.1336,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8164485,74.4603147,25.0,7.961783439,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.816506,74.460356,22.0,7.006369427,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.81662,74.4603479,27.0,8.598726115,8.0,4.0,5.0,4.5,3.25,2.4384,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8166603,74.4603927,27.0,8.598726115,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8161361,74.4603177,22.0,7.006369427,7.0,4.0,4.0,4.0,3.25,2.1336,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8162231,74.46034,27.0,8.598726115,6.0,3.0,3.0,3.0,3.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8163146,74.4603539,41.0,13.05732484,8.0,4.0,5.0,4.5,3.25,2.4384,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8164107,74.4603706,35.0,11.14649682,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8165189,74.4604032,19.0,6.050955414,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Guava,18.8165643,74.4604071,22.0,7.006369427,8.0,4.0,4.0,4.0,3.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9054389,74.4317536,25.0,7.961783439,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053785,74.4316597,18.0,5.732484076,4.0,2.0,2.0,2.0,3.25,1.2192,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052296,74.4315587,20.0,6.369426752,7.0,6.0,6.0,6.0,3.25,2.1336,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9051645,74.4315604,24.0,7.643312102,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053969,74.4318279,20.0,6.369426752,8.0,5.0,6.0,5.5,3.25,2.4384,1.6764000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053437,74.4317793,18.0,5.732484076,6.0,4.0,5.0,4.5,3.25,1.8288000000000002,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053053,74.4317551,18.0,5.732484076,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053122,74.4317011,24.0,7.643312102,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052732,74.4316925,19.0,6.050955414,7.0,5.0,5.0,5.0,3.25,2.1336,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9051798,74.4317323,10.0,3.184713376,4.0,3.0,3.0,3.0,3.25,1.2192,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.905129,74.4315665,19.0,6.050955414,7.0,5.0,5.0,5.0,3.25,2.1336,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9054167,74.4318404,23.0,7.324840764,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052409,74.4317843,23.0,7.324840764,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050097,74.4316806,12.0,3.821656051,4.0,2.0,3.0,2.5,3.25,1.2192,0.762,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9049813,74.4317296,11.0,3.503184713,5.0,3.0,3.0,3.0,3.25,1.524,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9049759,74.4317719,14.0,4.458598726,3.0,2.0,2.0,2.0,3.25,0.9144000000000001,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050028,74.4318443,10.0,3.184713376,4.0,2.0,2.0,2.0,3.25,1.2192,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9054361,74.432055,16.0,5.095541401,4.0,3.0,3.0,3.0,3.25,1.2192,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052733,74.4320053,21.0,6.687898089,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052065,74.4320148,13.0,4.140127389,5.0,3.0,3.0,3.0,3.25,1.524,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050562,74.4319082,17.0,5.414012739,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053959,74.4321316,12.0,3.821656051,5.0,3.0,4.0,3.5,3.25,1.524,1.0668,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9053833,74.4320904,20.0,6.369426752,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052315,74.4320997,16.0,5.095541401,5.0,4.0,5.0,4.5,3.25,1.524,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052579,74.4320303,20.0,6.369426752,7.0,7.0,6.0,6.5,3.25,2.1336,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9051395,74.432012,23.0,7.324840764,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.905032,74.4319792,17.0,5.414012739,8.0,5.0,6.0,5.5,3.25,2.4384,1.6764000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9049803,74.4320148,16.0,5.095541401,7.0,4.0,4.0,4.0,3.25,2.1336,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.90532,74.432166,12.0,3.821656051,4.0,3.0,3.0,3.0,3.25,1.2192,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050984,74.4320162,16.0,5.095541401,6.0,4.0,5.0,4.5,3.25,1.8288000000000002,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050188,74.4320664,17.0,5.414012739,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9049716,74.4320575,18.0,5.732484076,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9052657,74.4322564,18.0,5.732484076,7.0,5.0,5.0,5.0,3.25,2.1336,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050113,74.4321331,10.0,3.184713376,3.0,2.0,2.0,2.0,3.25,0.9144000000000001,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9050175,74.4321626,14.0,4.458598726,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9056263,74.4316293,23.0,7.324840764,9.0,4.0,4.0,4.0,4.25,2.7432000000000003,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065476,74.43262,42.0,13.37579618,12.0,10.0,10.0,10.0,4.25,3.6576000000000004,3.048,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065485,74.4325137,18.0,5.732484076,6.0,3.0,3.0,3.0,4.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065237,74.4324362,41.0,13.05732484,10.0,6.0,6.0,6.0,4.25,3.048,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065474,74.4323212,48.0,15.2866242,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065228,74.4322475,37.0,11.78343949,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9064968,74.4321182,42.0,13.37579618,10.0,7.0,6.0,6.5,4.25,3.048,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065009,74.4320504,43.0,13.69426752,10.0,7.0,7.0,7.0,4.25,3.048,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065061,74.4320037,36.0,11.46496815,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065222,74.4318818,35.0,11.14649682,12.0,6.0,7.0,6.5,4.25,3.6576000000000004,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9064494,74.4317612,40.0,12.7388535,10.0,4.0,4.0,4.0,4.25,3.048,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.906493,74.431779,36.0,11.46496815,11.0,6.0,5.0,5.5,4.25,3.3528000000000002,1.6764000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066025,74.4325361,48.0,15.2866242,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065858,74.4324164,44.0,14.01273885,13.0,7.0,7.0,7.0,4.25,3.9624,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065945,74.4323258,43.0,13.69426752,10.0,5.0,5.0,5.0,4.25,3.048,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065974,74.4322651,37.0,11.78343949,12.0,7.0,6.0,6.5,4.25,3.6576000000000004,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065799,74.432209,45.0,14.33121019,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065869,74.4321377,51.0,16.24203822,12.0,8.0,8.0,8.0,4.25,3.6576000000000004,2.4384,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.906582,74.432101,36.0,11.46496815,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066201,74.4319884,32.0,10.1910828,12.0,5.0,5.0,5.0,4.25,3.6576000000000004,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065803,74.4320065,46.0,14.64968153,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.90657,74.4318834,34.0,10.82802548,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065441,74.4317186,25.0,7.961783439,10.0,4.0,4.0,4.0,4.25,3.048,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065561,74.4316954,42.0,13.37579618,12.0,8.0,8.0,8.0,4.25,3.6576000000000004,2.4384,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065281,74.4315693,37.0,11.78343949,12.0,6.0,5.0,5.5,4.25,3.6576000000000004,1.6764000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066624,74.4326535,34.0,10.82802548,12.0,5.0,5.0,5.0,4.25,3.6576000000000004,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066606,74.4326564,42.0,13.37579618,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066633,74.4325838,29.0,9.23566879,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066742,74.4324904,17.0,5.414012739,8.0,3.0,3.0,3.0,4.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066969,74.4323975,40.0,12.7388535,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066516,74.4323877,43.0,13.69426752,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066609,74.4322915,41.0,13.05732484,10.0,7.0,6.0,6.5,4.25,3.048,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9065735,74.4321296,43.0,13.69426752,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066368,74.4320215,48.0,15.2866242,10.0,4.0,5.0,4.5,4.25,3.048,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066741,74.4319329,28.0,8.917197452,9.0,5.0,5.0,5.0,4.25,2.7432000000000003,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066477,74.4318224,37.0,11.78343949,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066201,74.431749,31.0,9.872611465,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.906645,74.4316497,29.0,9.23566879,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9067634,74.4326224,42.0,13.37579618,12.0,7.0,7.0,7.0,4.25,3.6576000000000004,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9067129,74.4325922,30.0,9.554140127,12.0,5.0,5.0,5.0,4.25,3.6576000000000004,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066913,74.4322819,41.0,13.05732484,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066662,74.4321341,37.0,11.78343949,12.0,6.0,7.0,6.5,4.25,3.6576000000000004,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066812,74.4320985,27.0,8.598726115,8.0,4.0,3.0,3.5,4.25,2.4384,1.0668,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066792,74.4320473,25.0,7.961783439,5.0,3.0,3.0,3.0,4.25,1.524,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.906628,74.4320561,40.0,12.7388535,12.0,6.0,6.0,6.0,4.25,3.6576000000000004,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066646,74.4319181,37.0,11.78343949,13.0,6.0,6.0,6.0,4.25,3.9624,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066706,74.4318333,36.0,11.46496815,10.0,6.0,6.0,6.0,4.25,3.048,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066734,74.4318172,16.0,5.095541401,6.0,2.0,2.0,2.0,4.25,1.8288000000000002,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066533,74.4316325,15.0,4.777070064,7.0,3.0,3.0,3.0,4.25,2.1336,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7749444,74.4697972,20.0,6.369426752,8.0,5.0,4.0,4.5,3.25,2.4384,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748203,74.4698293,19.0,6.050955414,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748021,74.4697674,12.0,3.821656051,4.0,3.0,3.0,3.0,3.25,1.2192,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7746534,74.4697198,18.0,5.732484076,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7745614,74.4697115,25.0,7.961783439,5.0,5.0,5.0,5.0,3.25,1.524,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7742663,74.4696042,18.0,5.732484076,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748936,74.4696991,32.0,10.1910828,9.0,7.0,7.0,7.0,3.25,2.7432000000000003,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7746114,74.4696752,22.0,7.006369427,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7746437,74.4696677,23.0,7.324840764,8.0,7.0,7.0,7.0,3.25,2.4384,2.1336,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7744509,74.4696252,18.0,5.732484076,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748553,74.4696262,18.0,5.732484076,8.0,4.0,5.0,4.5,3.25,2.4384,1.3716000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7746096,74.4695617,11.0,3.503184713,4.0,3.0,3.0,3.0,3.25,1.2192,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7744939,74.4695755,30.0,9.554140127,8.0,8.0,8.0,8.0,3.25,2.4384,2.4384,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7744461,74.4694926,18.0,5.732484076,5.0,5.0,5.0,5.0,3.25,1.524,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7743386,74.4694893,20.0,6.369426752,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7749928,74.4695429,28.0,8.917197452,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748713,74.4695745,22.0,7.006369427,9.0,6.0,6.0,6.0,3.25,2.7432000000000003,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.774812,74.4695543,20.0,6.369426752,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7745309,74.4694453,23.0,7.324840764,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7744503,74.4694529,22.0,7.006369427,7.0,5.0,6.0,5.5,3.25,2.1336,1.6764000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7750199,74.4695257,32.0,10.1910828,8.0,7.0,6.0,6.5,3.25,2.4384,1.9812,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7749907,74.4695117,19.0,6.050955414,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748157,74.4694848,19.0,6.050955414,6.0,6.0,6.0,6.0,3.25,1.8288000000000002,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7747474,74.4694234,25.0,7.961783439,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7750489,74.4694675,23.0,7.324840764,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7749269,74.4694291,25.0,7.961783439,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748182,74.469342,27.0,8.598726115,8.0,5.0,6.0,5.5,3.25,2.4384,1.6764000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7746888,74.4693504,31.0,9.872611465,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7746592,74.4693409,24.0,7.643312102,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7747267,74.4693269,16.0,5.095541401,5.0,3.0,4.0,3.5,3.25,1.524,1.0668,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8345351,74.4145364,10.0,3.184713376,6.0,3.0,3.0,3.0,2.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8344767,74.4146383,16.0,5.095541401,8.0,4.0,4.0,4.0,2.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8344524,74.4146642,12.0,3.821656051,6.0,2.0,3.0,2.5,2.25,1.8288000000000002,0.762,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.834408,74.4147706,11.0,3.503184713,6.0,2.0,2.0,2.0,2.25,1.8288000000000002,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8343474,74.4149053,15.0,4.777070064,8.0,4.0,3.0,3.5,2.25,2.4384,1.0668,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8343133,74.4149905,10.0,3.184713376,5.0,2.0,2.0,2.0,2.25,1.524,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8345276,74.414687,16.0,5.095541401,8.0,4.0,4.0,4.0,2.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8344334,74.4148609,13.0,4.140127389,7.0,3.0,3.0,3.0,2.25,2.1336,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8344423,74.4148883,13.0,4.140127389,8.0,4.0,4.0,4.0,2.25,2.4384,1.2192,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8344335,74.4149378,13.0,4.140127389,8.0,3.0,3.0,3.0,2.25,2.4384,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8343571,74.4150829,12.0,3.821656051,6.0,3.0,3.0,3.0,2.25,1.8288000000000002,0.9144000000000001,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8346202,74.4146602,15.0,4.777070064,7.0,2.0,2.0,2.0,2.25,2.1336,0.6096,1.0
Ahmednagar,Shrigonda,July 2023,2021.0,Fruit,Jamun,18.8345748,74.4147317,15.0,4.777070064,8.0,4.0,4.0,4.0,2.25,2.4384,1.2192,1.0
